asn,confidence,country,created_ts,feed_id,id,import_session_id,ip,is_public,itype,latitude,longitude,meta,modified_ts,org,owner_organization_id,rdns,resource_uri,source,status,tags,threatscore,type,value
9930,20,US,2015-02-02T05:22:37.099Z,26,8616034,,149.129.181.17,TRUE,brute_ip,37.3422,-121.9052,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:37.099Z,TIME dotNet Berhad.,2,,/api/v2/intelligence/8616034/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",5,ip,149.129.181.17
7018,45,US,2015-02-02T05:22:34.397Z,26,8616032,,12.19.110.137,TRUE,brute_ip,37.1347,-100.8862,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:34.397Z,AT&T Services,2,,/api/v2/intelligence/8616032/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",12,ip,12.19.110.137
8788,70,UA,2015-02-02T05:22:34.101Z,26,8616031,,212.80.40.15,TRUE,brute_ip,50.4333,30.5167,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:34.101Z,Adamant Home Network,2,,/api/v2/intelligence/8616031/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",18,ip,212.80.40.15
7992,55,CA,2015-02-02T05:22:33.763Z,26,8616029,,72.38.87.125,TRUE,brute_ip,43.1,-79.05,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:33.763Z,Cogeco Cable,2,,/api/v2/intelligence/8616029/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",14,ip,72.38.87.125
7922,40,US,2015-02-02T05:22:33.680Z,26,8616028,,76.101.194.33,TRUE,brute_ip,26.2385,-81.7641,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:33.680Z,Comcast Cable,2,,/api/v2/intelligence/8616028/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",10,ip,76.101.194.33
6327,50,CA,2015-02-02T05:22:31.687Z,26,8616027,,174.6.120.140,TRUE,brute_ip,49.289,-123.1294,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:31.687Z,Shaw Communications,2,,/api/v2/intelligence/8616027/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",13,ip,174.6.120.140
5769,60,CA,2015-02-02T05:22:31.568Z,26,8616026,,96.23.16.60,TRUE,brute_ip,45.5618,-73.8881,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:31.568Z,Videotron Ltee,2,,/api/v2/intelligence/8616026/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",15,ip,96.23.16.60
5645,30,CA,2015-02-02T05:22:31.503Z,26,8616025,,206.248.156.223,TRUE,brute_ip,43.6667,-79.4167,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:31.503Z,TekSavvy Solutions,2,,/api/v2/intelligence/8616025/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",8,ip,206.248.156.223
5603,70,SI,2015-02-02T05:22:31.434Z,26,8616024,,193.77.153.156,TRUE,brute_ip,46.0553,14.5144,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:31.434Z,SiOL d.o.o. (Slovenia Online),2,,/api/v2/intelligence/8616024/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",18,ip,193.77.153.156
5009,65,US,2015-02-02T05:22:31.160Z,26,8616023,,64.56.24.226,TRUE,brute_ip,30.2974,-90.8657,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:31.160Z,EATEL,2,,/api/v2/intelligence/8616023/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",17,ip,64.56.24.226
3605,60,GU,2015-02-02T05:22:27.338Z,26,8616022,,101.99.218.21,TRUE,brute_ip,13.4443,144.7863,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:27.338Z,"Guam Cablevision, LLC.",2,,/api/v2/intelligence/8616022/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",15,ip,101.99.218.21
3356,35,US,2015-02-02T05:22:27.272Z,26,8616021,,208.96.182.154,TRUE,brute_ip,30.0312,-81.4054,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:27.272Z,Level 3 Communications,2,,/api/v2/intelligence/8616021/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",9,ip,208.96.182.154
174,85,MX,2015-02-02T05:22:26.859Z,26,8616020,,38.124.174.39,TRUE,brute_ip,19.4342,-99.1386,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:22:26.859Z,Cogent Communications,2,,/api/v2/intelligence/8616020/,Dragon Research SSH Brute Auth,active,"[{""source_user_id"": null, ""name"": """"}]",22,ip,38.124.174.39
8402,40,RU,2015-02-02T05:10:31.874Z,122,8615894,,95.26.87.212,TRUE,tor_ip,55.7522,37.6156,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:31.874Z,Beeline,41,,/api/v2/intelligence/8615894/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,95.26.87.212
3320,45,DE,2015-02-02T05:10:31.062Z,122,8615893,,93.231.157.149,TRUE,tor_ip,48.7667,9.1833,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:31.062Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615893/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,93.231.157.149
3320,30,DE,2015-02-02T05:10:30.992Z,122,8615892,,93.228.71.32,TRUE,tor_ip,49.8676,8.6644,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:30.992Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615892/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,93.228.71.32
3320,30,DE,2015-02-02T05:10:30.914Z,122,8615891,,93.215.22.6,TRUE,tor_ip,49.1286,9.2214,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:30.914Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615891/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,93.215.22.6
200130,40,NL,2015-02-02T05:10:28.590Z,122,8615890,,95.85.49.145,TRUE,tor_ip,52.5,5.75,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:28.590Z,Digital Ocean,41,,/api/v2/intelligence/8615890/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,95.85.49.145
6805,40,DE,2015-02-02T05:10:26.935Z,122,8615889,,95.114.89.33,TRUE,tor_ip,49.0047,8.3858,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:26.935Z,Telefonica Germany,41,,/api/v2/intelligence/8615889/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,95.114.89.33
3320,35,DE,2015-02-02T05:10:25.701Z,122,8615888,,91.19.131.85,TRUE,tor_ip,48,7.85,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.701Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615888/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,91.19.131.85
9136,55,DE,2015-02-02T05:10:25.633Z,122,8615887,,91.186.45.206,TRUE,tor_ip,52.4204,10.7188,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.633Z,Wobcom GmbH,41,,/api/v2/intelligence/8615887/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",14,ip,91.186.45.206
5432,35,BE,2015-02-02T05:10:25.552Z,122,8615886,,91.178.11.17,TRUE,tor_ip,50.8333,4.3333,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.552Z,Belgacom Skynet,41,,/api/v2/intelligence/8615886/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,91.178.11.17
6805,40,DE,2015-02-02T05:10:25.475Z,122,8615885,,93.135.168.80,TRUE,tor_ip,48.1492,11.5328,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.475Z,Telefonica Germany,41,,/api/v2/intelligence/8615885/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,93.135.168.80
8767,35,DE,2015-02-02T05:10:25.400Z,122,8615884,,93.104.138.124,TRUE,tor_ip,49.4478,11.0683,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.400Z,M-net Telekommunikations GmbH,41,,/api/v2/intelligence/8615884/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,93.104.138.124
3320,45,DE,2015-02-02T05:10:25.388Z,122,8615883,,91.60.69.22,TRUE,tor_ip,49.4244,8.3919,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.388Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615883/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,91.60.69.22
3320,35,DE,2015-02-02T05:10:25.325Z,122,8615882,,91.51.232.121,TRUE,tor_ip,51.1666,6.4426,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.325Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615882/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,91.51.232.121
3320,45,DE,2015-02-02T05:10:25.262Z,122,8615881,,91.48.116.81,TRUE,tor_ip,51.8,10.0333,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.262Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615881/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,91.48.116.81
20676,50,DE,2015-02-02T05:10:25.223Z,122,8615880,,92.201.6.175,TRUE,tor_ip,51.6667,8.35,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.223Z,QSC AG,41,,/api/v2/intelligence/8615880/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",13,ip,92.201.6.175
3320,35,DE,2015-02-02T05:10:25.192Z,122,8615879,,91.45.226.2,TRUE,tor_ip,48.9833,12.2,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.192Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615879/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,91.45.226.2
9145,35,DE,2015-02-02T05:10:25.150Z,122,8615878,,91.96.229.183,TRUE,tor_ip,52.7266,8.2848,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.150Z,EWE-Tel GmbH,41,,/api/v2/intelligence/8615878/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,91.96.229.183
3320,30,DE,2015-02-02T05:10:25.127Z,122,8615877,,91.38.67.86,TRUE,tor_ip,48,7.85,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:25.127Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615877/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,91.38.67.86
13184,40,DE,2015-02-02T05:10:23.882Z,122,8615876,,89.15.13.102,TRUE,tor_ip,50.05,8.15,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:23.882Z,Telefonica Germany,41,,/api/v2/intelligence/8615876/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,89.15.13.102
5607,40,GB,2015-02-02T05:10:23.852Z,122,8615875,,90.193.112.197,TRUE,tor_ip,52.9667,-1.1667,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:23.852Z,Sky Broadband,41,,/api/v2/intelligence/8615875/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,90.193.112.197
8422,35,DE,2015-02-02T05:10:23.797Z,122,8615874,,89.0.136.59,TRUE,tor_ip,50.7272,7.0851,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:23.797Z,NetCologne GmbH,41,,/api/v2/intelligence/8615874/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,89.0.136.59
8767,65,DE,2015-02-02T05:10:21.812Z,122,8615873,,88.217.91.161,TRUE,tor_ip,48.15,11.5833,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.812Z,M-net Telekommunikations GmbH,41,,/api/v2/intelligence/8615873/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",17,ip,88.217.91.161
13184,45,DE,2015-02-02T05:10:21.794Z,122,8615872,,78.53.124.29,TRUE,tor_ip,50,8.2711,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.794Z,Telefonica Germany,41,,/api/v2/intelligence/8615872/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,78.53.124.29
8767,35,DE,2015-02-02T05:10:21.740Z,122,8615871,,88.217.69.124,TRUE,tor_ip,48.3667,10.8833,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.740Z,M-net Telekommunikations GmbH,41,,/api/v2/intelligence/8615871/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,88.217.69.124
3320,35,DE,2015-02-02T05:10:21.735Z,122,8615870,,87.155.246.8,TRUE,tor_ip,51.0967,13.736,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.735Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615870/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,87.155.246.8
13184,45,DE,2015-02-02T05:10:21.734Z,122,8615869,,78.51.28.59,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.734Z,Telefonica Germany,41,,/api/v2/intelligence/8615869/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,78.51.28.59
3320,35,DE,2015-02-02T05:10:21.681Z,122,8615868,,87.150.193.228,TRUE,tor_ip,51.35,7.4667,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.681Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615868/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,87.150.193.228
13184,40,DE,2015-02-02T05:10:21.662Z,122,8615867,,78.51.253.99,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.662Z,Telefonica Germany,41,,/api/v2/intelligence/8615867/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,78.51.253.99
3320,35,DE,2015-02-02T05:10:21.618Z,122,8615866,,87.150.134.183,TRUE,tor_ip,51.1668,6.8253,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.618Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615866/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,87.150.134.183
3320,45,DE,2015-02-02T05:10:21.557Z,122,8615865,,87.148.235.88,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:21.557Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615865/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,87.148.235.88
3320,45,DE,2015-02-02T05:10:20.973Z,122,8615864,,87.186.16.79,TRUE,tor_ip,50.95,7.5333,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.973Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615864/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,87.186.16.79
3320,60,DE,2015-02-02T05:10:20.899Z,122,8615863,,87.169.101.21,TRUE,tor_ip,52.5092,13.3158,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.899Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615863/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",15,ip,87.169.101.21
3320,35,DE,2015-02-02T05:10:20.823Z,122,8615862,,87.157.46.155,TRUE,tor_ip,51.013,13.7988,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.823Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615862/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,87.157.46.155
5432,50,BE,2015-02-02T05:10:20.320Z,122,8615861,,81.11.185.64,TRUE,tor_ip,50.9333,4.4333,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.320Z,Scarlet,41,,/api/v2/intelligence/8615861/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",13,ip,81.11.185.64
12312,40,DE,2015-02-02T05:10:20.150Z,122,8615860,,85.212.6.201,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.150Z,ecotel dynamic SBA Subscriber Pool,41,,/api/v2/intelligence/8615860/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,85.212.6.201
12312,40,DE,2015-02-02T05:10:20.088Z,122,8615859,,85.212.50.102,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.088Z,ecotel dynamic SBA Subscriber Pool,41,,/api/v2/intelligence/8615859/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,85.212.50.102
8422,35,DE,2015-02-02T05:10:20.025Z,122,8615858,,85.197.22.29,TRUE,tor_ip,50.9333,6.95,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:20.025Z,NetCologne GmbH,41,,/api/v2/intelligence/8615858/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,85.197.22.29
13184,40,DE,2015-02-02T05:10:19.952Z,122,8615857,,85.180.245.201,TRUE,tor_ip,52.5167,13.4,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:19.952Z,Telefonica Germany,41,,/api/v2/intelligence/8615857/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,85.180.245.201
13184,45,DE,2015-02-02T05:10:19.880Z,122,8615856,,85.179.48.156,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:19.880Z,Telefonica Germany,41,,/api/v2/intelligence/8615856/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,85.179.48.156
13101,30,DE,2015-02-02T05:10:19.678Z,122,8615855,,86.103.245.222,TRUE,tor_ip,54.3333,10.1333,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:19.678Z,ennit server GmbH,41,,/api/v2/intelligence/8615855/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,86.103.245.222
3320,30,DE,2015-02-02T05:10:18.634Z,122,8615854,,84.186.151.2,TRUE,tor_ip,47.8823,7.7282,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:18.634Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615854/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,84.186.151.2
3320,35,DE,2015-02-02T05:10:18.565Z,122,8615853,,84.182.100.95,TRUE,tor_ip,51.7833,7.6167,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:18.565Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615853/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,84.182.100.95
3320,55,DE,2015-02-02T05:10:18.490Z,122,8615852,,84.178.6.103,TRUE,tor_ip,50.1333,8.55,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:18.490Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615852/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",14,ip,84.178.6.103
3320,35,DE,2015-02-02T05:10:18.418Z,122,8615851,,84.176.98.100,TRUE,tor_ip,50.9078,14.8011,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:18.418Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615851/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,84.176.98.100
3320,45,DE,2015-02-02T05:10:17.551Z,122,8615850,,84.162.25.142,TRUE,tor_ip,51.2,12.6167,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:17.551Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615850/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,84.162.25.142
3320,35,DE,2015-02-02T05:10:17.478Z,122,8615849,,84.151.223.188,TRUE,tor_ip,50.7333,12.5,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:17.478Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615849/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,84.151.223.188
5432,45,BE,2015-02-02T05:10:16.298Z,122,8615847,,83.134.224.179,TRUE,tor_ip,50.45,3.9333,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:16.298Z,Tiscali ADSL Go/Plus Mons,41,,/api/v2/intelligence/8615847/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,83.134.224.179
3320,35,DE,2015-02-02T05:10:15.328Z,122,8615846,,79.253.38.176,TRUE,tor_ip,50.1,8.7667,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:15.328Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615846/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,79.253.38.176
3320,30,DE,2015-02-02T05:10:15.265Z,122,8615845,,79.245.90.136,TRUE,tor_ip,48.4,10,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:15.265Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615845/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,79.245.90.136
