confidence,dateAdded,id,ip,lastModified,ownerName,rating,webLink
100,2014-02-13T16:08:47Z,163752,81.0.233.15,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=81.0.233.15&owner=Common+Community
100,2014-02-13T16:08:47Z,163753,223.25.232.161,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=223.25.232.161&owner=Common+Community
100,2014-02-13T16:08:47Z,163754,75.126.146.114,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=75.126.146.114&owner=Common+Community
100,2014-02-13T16:08:47Z,163755,200.122.160.25,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=200.122.160.25&owner=Common+Community
100,2014-02-13T16:08:47Z,163756,202.150.211.102,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.150.211.102&owner=Common+Community
100,2014-02-13T16:08:47Z,163757,210.48.153.236,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=210.48.153.236&owner=Common+Community
100,2014-02-13T16:08:47Z,163758,62.149.227.3,2014-02-13T16:08:47Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=62.149.227.3&owner=Common+Community
100,2014-02-06T18:10:18Z,159513,31.170.163.150,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.163.150&owner=Common+Community
100,2014-02-06T18:10:18Z,159514,31.170.160.189,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.160.189&owner=Common+Community
100,2014-02-06T18:10:18Z,159515,31.170.160.209,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.160.209&owner=Common+Community
100,2014-02-06T18:10:18Z,159516,31.170.163.110,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.163.110&owner=Common+Community
100,2014-02-06T18:10:18Z,159517,109.237.140.38,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=109.237.140.38&owner=Common+Community
100,2014-02-06T18:10:18Z,159518,31.170.163.70,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.163.70&owner=Common+Community
100,2014-02-06T18:10:18Z,159519,31.170.162.43,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.162.43&owner=Common+Community
100,2014-02-06T18:10:18Z,159520,31.170.162.143,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.162.143&owner=Common+Community
100,2014-02-06T18:10:18Z,159521,31.170.161.116,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.161.116&owner=Common+Community
100,2014-02-06T18:10:18Z,159522,31.170.163.10,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.163.10&owner=Common+Community
100,2014-02-06T18:10:18Z,159524,31.170.162.223,2014-02-06T18:10:18Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.162.223&owner=Common+Community
100,2014-02-06T18:10:18Z,158556,66.96.161.133,2014-02-06T18:10:18Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.96.161.133&owner=Common+Community
100,2014-02-06T18:10:18Z,158437,31.170.162.63,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.162.63&owner=Common+Community
100,2014-02-06T18:10:18Z,158438,31.170.164.145,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.170.164.145&owner=Common+Community
100,2014-02-06T18:10:18Z,158439,64.22.77.244,2014-02-06T18:10:18Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.22.77.244&owner=Common+Community
100,2014-02-05T18:04:18Z,158167,197.206.171.60,2014-02-05T18:04:18Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.206.171.60&owner=Common+Community
100,2014-02-05T02:08:51Z,157880,209.141.36.23,2014-02-05T02:08:51Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=209.141.36.23&owner=Common+Community
100,2014-02-05T02:08:51Z,157881,195.43.45.18,2014-02-05T02:08:51Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=195.43.45.18&owner=Common+Community
100,2014-02-05T02:08:51Z,157882,215.43.40.16,2014-02-05T17:15:27Z,Common Community,1,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=215.43.40.16&owner=Common+Community
100,2014-01-31T18:31:10Z,157124,63.221.138.44,2014-01-31T18:31:10Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=63.221.138.44&owner=Common+Community
100,2014-01-31T18:30:44Z,157115,58.68.224.22,2014-01-31T18:30:44Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.68.224.22&owner=Common+Community
100,2014-01-31T18:30:44Z,157116,114.248.80.32,2014-01-31T18:30:44Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.248.80.32&owner=Common+Community
100,2014-01-31T17:53:59Z,156999,180.178.32.197,2014-01-31T17:53:59Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.178.32.197&owner=Common+Community
100,2014-01-31T17:53:59Z,157000,61.19.248.39,2014-01-31T17:53:59Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.19.248.39&owner=Common+Community
100,2014-01-31T17:15:33Z,156936,211.43.220.89,2014-01-31T17:15:33Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=211.43.220.89&owner=Common+Community
100,2014-01-31T17:15:33Z,156939,203.189.101.35,2014-01-31T17:15:33Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=203.189.101.35&owner=Common+Community
100,2014-01-29T04:34:08Z,154291,70.85.221.10,2014-01-29T04:34:08Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=70.85.221.10&owner=Common+Community
0,2014-01-29T04:30:54Z,154276,200.74.244.118,2014-01-29T04:30:54Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=200.74.244.118&owner=Common+Community
100,2014-01-29T04:30:54Z,154277,123.100.229.59,2014-01-29T04:30:54Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.100.229.59&owner=Common+Community
100,2014-01-29T04:11:55Z,154262,114.248.93.2,2014-01-29T04:11:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.248.93.2&owner=Common+Community
100,2014-01-29T04:11:55Z,154263,114.248.85.92,2014-01-29T04:11:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.248.85.92&owner=Common+Community
100,2014-01-29T04:11:55Z,154264,58.97.43.170,2014-01-29T04:11:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.97.43.170&owner=Common+Community
100,2014-01-29T04:11:55Z,154265,22.83.01.03,2014-01-29T04:11:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=22.83.01.03&owner=Common+Community
100,2014-01-29T04:11:55Z,154266,114.248.85.192,2014-01-29T04:11:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.248.85.192&owner=Common+Community
100,2014-01-28T19:31:40Z,153695,202.181.184.162,2014-01-28T19:31:40Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.181.184.162&owner=Common+Community
100,2014-01-28T13:57:26Z,153527,140.112.158.132,2014-01-28T13:57:26Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=140.112.158.132&owner=Common+Community
100,2014-01-28T04:49:46Z,153437,123.120.106.88,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.120.106.88&owner=Common+Community
100,2014-01-28T04:49:46Z,153438,118.144.82.171,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=118.144.82.171&owner=Common+Community
100,2014-01-28T04:49:46Z,153439,118.145.1.7,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=118.145.1.7&owner=Common+Community
100,2014-01-28T04:49:46Z,153440,122.200.77.250,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.200.77.250&owner=Common+Community
100,2014-01-28T04:49:46Z,153441,122.200.64.0,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.200.64.0&owner=Common+Community
100,2014-01-28T04:49:46Z,153442,122.200.127.255,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.200.127.255&owner=Common+Community
100,2014-01-28T04:49:46Z,153443,123.120.107.46,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.120.107.46&owner=Common+Community
100,2014-01-28T04:49:46Z,153444,123.112.0.0,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.112.0.0&owner=Common+Community
100,2014-01-28T04:49:46Z,153445,123.127.255.255,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.127.255.255&owner=Common+Community
100,2014-01-28T04:49:46Z,153446,172.29.0.116,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=172.29.0.116&owner=Common+Community
100,2014-01-28T04:49:46Z,153447,114.248.83.92,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.248.83.92&owner=Common+Community
100,2014-01-28T04:49:46Z,153448,114.255.255.255,2014-01-28T04:49:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.255.255.255&owner=Common+Community
75,2014-01-24T23:26:15Z,152681,212.83.160.187,2014-01-25T18:05:56Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=212.83.160.187&owner=Common+Community
100,2014-01-24T15:43:12Z,150461,61.147.103.157,2014-01-24T15:43:12Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.147.103.157&owner=Common+Community
100,2014-01-24T15:43:12Z,150462,60.174.234.107,2014-01-24T15:43:12Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.174.234.107&owner=Common+Community
100,2014-01-21T22:21:13Z,148572,199.188.204.182,2014-01-21T22:21:13Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.188.204.182&owner=Common+Community
100,2014-01-21T22:21:13Z,148573,50.87.167.144,2014-01-21T22:21:13Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=50.87.167.144&owner=Common+Community
100,2014-01-21T22:21:13Z,148574,63.111.113.99,2014-01-21T22:21:13Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=63.111.113.99&owner=Common+Community
100,2014-01-21T22:13:01Z,148551,108.62.240.69,2014-01-21T22:13:01Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=108.62.240.69&owner=Common+Community
100,2014-01-21T22:13:01Z,148552,122.10.92.117,2014-01-21T22:13:01Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.10.92.117&owner=Common+Community
100,2014-01-21T22:13:01Z,148553,58.64.183.12,2014-01-21T22:13:01Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.183.12&owner=Common+Community
100,2014-01-21T22:01:34Z,148540,62.75.204.91,2014-01-21T22:01:34Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=62.75.204.91&owner=Common+Community
100,2014-01-16T13:38:45Z,147721,213.186.33.4,2014-01-16T13:46:55Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=213.186.33.4&owner=Common+Community
100,2014-01-16T04:03:08Z,147237,193.105.210.113,2014-01-16T04:03:08Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=193.105.210.113&owner=Common+Community
100,2014-01-16T03:26:45Z,147230,103.20.195.140,2014-01-16T03:26:45Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=103.20.195.140&owner=Common+Community
100,2014-01-16T03:26:45Z,147231,206.161.216.214,2014-01-16T03:26:45Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=206.161.216.214&owner=Common+Community
100,2014-01-15T01:42:54Z,146511,88.80.197.113,2014-01-15T01:42:54Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=88.80.197.113&owner=Common+Community
50,2014-01-14T13:52:17Z,146386,93.115.82.247,2014-01-14T13:52:17Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=93.115.82.247&owner=Common+Community
100,2014-01-13T13:45:22Z,146004,93.115.82.246,2014-01-13T13:45:22Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=93.115.82.246&owner=Common+Community
100,2014-01-13T13:45:22Z,146005,94.185.80.155,2014-01-13T13:45:22Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.185.80.155&owner=Common+Community
100,2014-01-13T13:08:43Z,145983,74.208.228.113,2014-01-13T13:08:43Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=74.208.228.113&owner=Common+Community
100,2014-01-08T04:00:38Z,144226,115.124.94.120,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=115.124.94.120&owner=Common+Community
100,2014-01-08T04:00:38Z,144227,159.253.42.186,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=159.253.42.186&owner=Common+Community
100,2014-01-08T04:00:38Z,144228,173.224.124.232,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=173.224.124.232&owner=Common+Community
100,2014-01-08T04:00:38Z,144229,192.210.142.87,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.210.142.87&owner=Common+Community
100,2014-01-08T04:00:38Z,144230,37.59.117.238,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.59.117.238&owner=Common+Community
100,2014-01-08T04:00:38Z,144231,66.255.131.164,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=66.255.131.164&owner=Common+Community
100,2014-01-08T04:00:38Z,144232,78.47.205.35,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=78.47.205.35&owner=Common+Community
100,2014-01-08T04:00:38Z,144233,95.110.162.147,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=95.110.162.147&owner=Common+Community
100,2014-01-08T04:00:38Z,144234,128.140.219.194,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=128.140.219.194&owner=Common+Community
100,2014-01-08T04:00:38Z,144235,217.76.132.186,2014-01-08T04:00:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=217.76.132.186&owner=Common+Community
0,2014-01-07T04:38:07Z,141833,200.106.145.122,2014-01-07T04:38:07Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=200.106.145.122&owner=Common+Community
100,2014-01-05T22:09:38Z,141439,192.133.137.59,2014-01-05T22:09:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.133.137.59&owner=Common+Community
100,2014-01-05T22:09:38Z,141440,192.133.137.100,2014-01-05T22:09:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.133.137.100&owner=Common+Community
100,2014-01-05T22:09:38Z,141441,192.133.137.63,2014-01-05T22:09:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.133.137.63&owner=Common+Community
100,2014-01-05T22:09:38Z,141442,192.133.137.247,2014-01-05T22:09:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.133.137.247&owner=Common+Community
100,2014-01-05T22:09:38Z,141443,192.133.137.56,2014-01-05T22:09:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.133.137.56&owner=Common+Community
100,2014-01-05T22:09:38Z,141444,193.169.245.78,2014-01-05T22:09:38Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=193.169.245.78&owner=Common+Community
100,2014-01-03T04:25:58Z,141112,46.57.215.104,2014-01-03T04:25:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.57.215.104&owner=Common+Community
100,2014-01-03T04:25:58Z,141116,46.213.210.210,2014-01-03T04:25:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.213.210.210&owner=Common+Community
100,2014-01-03T04:25:58Z,141117,46.213.0.220,2014-01-03T04:25:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.213.0.220&owner=Common+Community
100,2014-01-03T04:25:58Z,141118,31.9.48.146,2014-01-03T04:25:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=31.9.48.146&owner=Common+Community
100,2014-01-03T04:25:58Z,141119,188.139.131.16,2014-01-03T04:25:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.139.131.16&owner=Common+Community
100,2014-01-03T04:25:58Z,141120,199.127.102.242,2014-01-03T04:25:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.127.102.242&owner=Common+Community
100,2014-01-02T01:40:58Z,139947,220.175.13.250,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.175.13.250&owner=Common+Community
100,2014-01-02T01:40:58Z,139948,222.134.42.62,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=222.134.42.62&owner=Common+Community
100,2014-01-02T01:40:58Z,139949,117.40.239.20,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=117.40.239.20&owner=Common+Community
100,2014-01-02T01:40:58Z,139950,123.151.193.236,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.151.193.236&owner=Common+Community
100,2014-01-02T01:40:58Z,139951,114.202.2.83,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=114.202.2.83&owner=Common+Community
100,2014-01-02T01:40:58Z,139952,118.194.238.43,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=118.194.238.43&owner=Common+Community
100,2014-01-02T01:40:58Z,139953,59.50.99.83,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=59.50.99.83&owner=Common+Community
100,2014-01-02T01:40:58Z,139954,123.151.192.105,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.151.192.105&owner=Common+Community
100,2014-01-02T01:40:58Z,139955,47.67.10.97,2014-01-02T01:40:58Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=47.67.10.97&owner=Common+Community
100,2013-12-13T03:31:45Z,135096,122.10.83.51,2013-12-13T03:31:45Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.10.83.51&owner=Common+Community
100,2013-12-13T03:31:45Z,135100,103.246.244.196,2013-12-13T03:31:45Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=103.246.244.196&owner=Common+Community
100,2013-12-12T20:09:52Z,134975,98.126.223.106,2013-12-12T20:09:52Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=98.126.223.106&owner=Common+Community
100,2013-12-10T17:57:21Z,133302,188.116.34.246,2013-12-10T17:57:21Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.116.34.246&owner=Common+Community
100,2013-12-10T17:57:21Z,133303,78.47.4.178,2013-12-10T17:57:21Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=78.47.4.178&owner=Common+Community
100,2013-12-09T00:28:25Z,132603,211.78.90.113,2013-12-09T00:28:25Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=211.78.90.113&owner=Common+Community
100,2013-12-09T00:28:25Z,132604,163.43.32.4,2013-12-09T00:28:25Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=163.43.32.4&owner=Common+Community
100,2013-12-05T15:40:58Z,131840,122.151.223.203,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.151.223.203&owner=Common+Community
100,2013-12-05T15:40:58Z,131841,145.255.78.228,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=145.255.78.228&owner=Common+Community
100,2013-12-05T15:40:58Z,131842,149.200.131.81,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=149.200.131.81&owner=Common+Community
100,2013-12-05T15:40:58Z,131843,149.200.224.196,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=149.200.224.196&owner=Common+Community
100,2013-12-05T15:40:58Z,131844,159.0.83.175,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=159.0.83.175&owner=Common+Community
100,2013-12-05T15:40:58Z,131845,178.238.189.53,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=178.238.189.53&owner=Common+Community
100,2013-12-05T15:40:58Z,131846,188.121.234.17,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.121.234.17&owner=Common+Community
100,2013-12-05T15:40:58Z,131847,188.121.236.87,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.121.236.87&owner=Common+Community
100,2013-12-05T15:40:58Z,131848,188.121.242.49,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.121.242.49&owner=Common+Community
100,2013-12-05T15:40:58Z,131849,188.50.60.154,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.50.60.154&owner=Common+Community
100,2013-12-05T15:40:58Z,131850,188.51.30.43,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.51.30.43&owner=Common+Community
100,2013-12-05T15:40:58Z,131851,188.51.69.179,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.51.69.179&owner=Common+Community
100,2013-12-05T15:40:58Z,131852,188.53.13.164,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.53.13.164&owner=Common+Community
100,2013-12-05T15:40:58Z,131853,188.55.10.93,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.55.10.93&owner=Common+Community
100,2013-12-05T15:40:58Z,131854,188.66.233.10,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.66.233.10&owner=Common+Community
100,2013-12-05T15:40:58Z,131855,197.1.104.120,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.1.104.120&owner=Common+Community
100,2013-12-05T15:40:58Z,131856,197.200.4.207,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.200.4.207&owner=Common+Community
100,2013-12-05T15:40:58Z,131857,197.205.71.16,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.205.71.16&owner=Common+Community
100,2013-12-05T15:40:58Z,131858,197.205.81.38,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.205.81.38&owner=Common+Community
100,2013-12-05T15:40:58Z,131859,197.39.177.138,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.39.177.138&owner=Common+Community
100,2013-12-05T15:40:58Z,131860,197.39.229.96,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=197.39.229.96&owner=Common+Community
100,2013-12-05T15:40:58Z,131861,37.106.93.153,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.106.93.153&owner=Common+Community
100,2013-12-05T15:40:58Z,131862,37.16.55.155,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.16.55.155&owner=Common+Community
100,2013-12-05T15:40:58Z,131863,37.200.239.243,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.200.239.243&owner=Common+Community
100,2013-12-05T15:40:58Z,131864,37.238.194.107,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.238.194.107&owner=Common+Community
100,2013-12-05T15:40:58Z,131865,37.238.233.102,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=37.238.233.102&owner=Common+Community
